job_id,raw_job_title,company_name,salary_range,job_description_html,posted_date
JOB_0123,  data analyst ,Enterprise Solutions,Up to $118k,<p>Looking for a data analyst at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with SQL</li><li>Experience with AWS</li></ul>,04/09/2026
JOB_0124,Sr. Data Analyst,TechCorp,Up to $102k,<p>Looking for a Sr. Data Analyst at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Excel</li></ul>,01/09/2026
JOB_0125,DATA ANALYST - SQL,QuickHyre,62176-124160,<p>Looking for a DATA ANALYST - SQL at QuickHyre.</p> <ul><li>Experience with AWS</li><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li></ul>,04/07/2026
JOB_0126,data scientist,Enterprise Solutions,$86k - $129k,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with AWS</li><li>Experience with Python</li></ul>,
JOB_0127,Sr. Data Analyst,Enterprise Solutions,Up to $111k,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with AWS</li><li>Experience with GCP</li><li>Experience with Python</li></ul>,01/03/2026
JOB_0128,data scientist,TechCorp,Up to $109k,<p>Looking for a data scientist at TechCorp.</p> <ul><li>Experience with Excel</li><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Tableau</li></ul>,
JOB_0129,DATA ANALYST - SQL,QuickHyre,$78k - $123k,<p>Looking for a DATA ANALYST - SQL at QuickHyre.</p> <ul><li>Experience with Tableau</li><li>Experience with GCP</li></ul>,02/16/2026
JOB_0130,DATA ANALYST - SQL,DataInc,66992-120680,<p>Looking for a DATA ANALYST - SQL at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with Excel</li><li>Experience with Python</li><li>Experience with Tableau</li></ul>,02/17/2026
JOB_0131,DATA ANALYST - SQL,TechCorp,$79k - $103k,<p>Looking for a DATA ANALYST - SQL at TechCorp.</p> <ul><li>Experience with Power BI</li><li>Experience with Machine Learning</li><li>Experience with GCP</li></ul>,02/24/2026
JOB_0132,Lead Analytics,QuickHyre,84191-110598,<p>Looking for a Lead Analytics at QuickHyre.</p> <ul><li>Experience with Excel</li><li>Experience with Machine Learning</li></ul>,03/31/2026
JOB_0133,DATA ANALYST - SQL,DataInc,83230-124200,<p>Looking for a DATA ANALYST - SQL at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li></ul>,04/05/2026
JOB_0134,DATA ANALYST - SQL,TechCorp,Up to $126k,<p>Looking for a DATA ANALYST - SQL at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li><li>Experience with SQL</li></ul>,01/02/2026
JOB_0135,lead analytics,DataInc,$63k - $121k,<p>Looking for a lead analytics at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Tableau</li><li>Experience with Python</li></ul>,01/30/2026
JOB_0136,DATA ANALYST - SQL,DataInc,87172-111183,<p>Looking for a DATA ANALYST - SQL at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with AWS</li><li>Experience with SQL</li></ul>,01/26/2026
JOB_0137,Sr. Data Analyst,Enterprise Solutions,Up to $122k,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Python</li><li>Experience with GCP</li><li>Experience with Excel</li></ul> <br> <b>Must be willing to relocate.</b>,02/20/2026
JOB_0138,Jr Data Analst ,DataInc,75869-118122,<p>Looking for a Jr Data Analst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with Power BI</li></ul>,03/20/2026
JOB_0139,data scientist,DataInc,78842-98734,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with GCP</li></ul>,02/24/2026
JOB_0140,  Data Analyst ,StartupX,,<p>Looking for a Data Analyst at StartupX.</p> <ul><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with GCP</li></ul>,03/08/2026
JOB_0141,Lead Analytics,StartupX,,<p>Looking for a Lead Analytics at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with Python</li></ul>,01/22/2026
JOB_0142,lead analytics,QuickHyre,Up to $104k,<p>Looking for a lead analytics at QuickHyre.</p> <ul><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,02/04/2026
JOB_0143,DATA ANALYST - SQL,Enterprise Solutions,77689-116736,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,03/01/2026
JOB_0144,Lead Analytics,TechCorp,$86k - $114k,<p>Looking for a Lead Analytics at TechCorp.</p> <ul><li>Experience with AWS</li><li>Experience with Python</li><li>Experience with GCP</li></ul>,01/06/2026
JOB_0145,Sr. Data Analyst,DataInc,$69k - $96k,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Power BI</li><li>Experience with Python</li><li>Experience with AWS</li><li>Experience with Excel</li><li>Experience with GCP</li></ul> <br> <b>Must be willing to relocate.</b>,03/26/2026
JOB_0146,Lead Analytics,TechCorp,,<p>Looking for a Lead Analytics at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,
JOB_0147,Jr Data Analst ,StartupX,,<p>Looking for a Jr Data Analst at StartupX.</p> <ul><li>Experience with Tableau</li><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with AWS</li></ul>,
JOB_0148,data scientist,TechCorp,$69k - $122k,<p>Looking for a data scientist at TechCorp.</p> <ul><li>Experience with Power BI</li><li>Experience with Excel</li><li>Experience with Python</li><li>Experience with GCP</li><li>Experience with AWS</li></ul>,03/11/2026
JOB_0149,sr. data analyst,StartupX,Up to $117k,<p>Looking for a sr. data analyst at StartupX.</p> <ul><li>Experience with Machine Learning</li><li>Experience with GCP</li><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,01/17/2026
JOB_0150,Lead Analytics,QuickHyre,61894-125971,<p>Looking for a Lead Analytics at QuickHyre.</p> <ul><li>Experience with Excel</li><li>Experience with GCP</li><li>Experience with AWS</li><li>Experience with Python</li><li>Experience with Tableau</li></ul>,03/11/2026
JOB_0151,Jr Data Analst ,TechCorp,63545-110173,<p>Looking for a Jr Data Analst at TechCorp.</p> <ul><li>Experience with Power BI</li><li>Experience with Excel</li><li>Experience with Tableau</li><li>Experience with SQL</li></ul> <br> <b>Must be willing to relocate.</b>,02/05/2026
JOB_0152,  Data Analyst ,DataInc,84169-105422,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with AWS</li><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with Excel</li></ul>,03/25/2026
JOB_0153,  data analyst ,TechCorp,Up to $103k,<p>Looking for a data analyst at TechCorp.</p> <ul><li>Experience with Tableau</li><li>Experience with GCP</li><li>Experience with Python</li></ul>,01/08/2026
JOB_0154,data scientist,DataInc,80146-118011,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Power BI</li><li>Experience with AWS</li></ul>,03/15/2026
JOB_0155,lead analytics,DataInc,66538-102941,<p>Looking for a lead analytics at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Power BI</li></ul>,02/21/2026
JOB_0156,Sr. Data Analyst,DataInc,,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,01/14/2026
JOB_0157,Lead Analytics,DataInc,Up to $127k,<p>Looking for a Lead Analytics at DataInc.</p> <ul><li>Experience with Excel</li><li>Experience with Machine Learning</li><li>Experience with GCP</li><li>Experience with SQL</li></ul>,
JOB_0158,Lead Analytics,StartupX,Up to $123k,<p>Looking for a Lead Analytics at StartupX.</p> <ul><li>Experience with SQL</li><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,01/06/2026
JOB_0159,  data analyst ,DataInc,Up to $104k,<p>Looking for a data analyst at DataInc.</p> <ul><li>Experience with AWS</li><li>Experience with Tableau</li><li>Experience with Power BI</li><li>Experience with SQL</li></ul>,02/24/2026
JOB_0160,data scientist,QuickHyre,$69k - $125k,<p>Looking for a data scientist at QuickHyre.</p> <ul><li>Experience with Excel</li><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with AWS</li></ul>,01/04/2026
JOB_0161,data scientist,DataInc,$83k - $98k,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with Machine Learning</li></ul>,01/12/2026
JOB_0162,Sr. Data Analyst,StartupX,Up to $131k,<p>Looking for a Sr. Data Analyst at StartupX.</p> <ul><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with SQL</li></ul> <br> <b>Must be willing to relocate.</b>,01/02/2026
JOB_0163,data scientist,Enterprise Solutions,,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with GCP</li><li>Experience with Excel</li></ul>,03/02/2026
JOB_0164,data scientist,DataInc,,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li><li>Experience with Machine Learning</li><li>Experience with Python</li></ul>,04/02/2026
JOB_0165,lead analytics,QuickHyre,88558-101728,<p>Looking for a lead analytics at QuickHyre.</p> <ul><li>Experience with Tableau</li><li>Experience with Power BI</li><li>Experience with SQL</li></ul>,01/21/2026
JOB_0166,Sr. Data Analyst,Enterprise Solutions,83322-105240,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li></ul>,04/06/2026
JOB_0167,lead analytics,DataInc,$67k - $112k,<p>Looking for a lead analytics at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with Tableau</li></ul>,03/12/2026
JOB_0168,sr. data analyst,QuickHyre,Up to $143k,<p>Looking for a sr. data analyst at QuickHyre.</p> <ul><li>Experience with SQL</li><li>Experience with Excel</li><li>Experience with Tableau</li><li>Experience with Python</li></ul> <br> <b>Must be willing to relocate.</b>,03/31/2026
JOB_0169,Jr Data Analst ,DataInc,,<p>Looking for a Jr Data Analst at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Tableau</li></ul>,01/24/2026
JOB_0170,Lead Analytics,Enterprise Solutions,$61k - $115k,<p>Looking for a Lead Analytics at Enterprise Solutions.</p> <ul><li>Experience with SQL</li><li>Experience with Python</li><li>Experience with Machine Learning</li></ul>,
JOB_0171,DATA ANALYST - SQL,StartupX,$88k - $101k,<p>Looking for a DATA ANALYST - SQL at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with Python</li><li>Experience with Machine Learning</li></ul>,
JOB_0172,DATA ANALYST - SQL,QuickHyre,$73k - $130k,<p>Looking for a DATA ANALYST - SQL at QuickHyre.</p> <ul><li>Experience with Excel</li><li>Experience with Tableau</li><li>Experience with AWS</li></ul>,01/25/2026
JOB_0173,data analyst - sql,TechCorp,89583-102659,<p>Looking for a data analyst - sql at TechCorp.</p> <ul><li>Experience with Machine Learning</li><li>Experience with SQL</li></ul>,04/08/2026
JOB_0174,sr. data analyst,TechCorp,Up to $104k,<p>Looking for a sr. data analyst at TechCorp.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Excel</li><li>Experience with Tableau</li><li>Experience with AWS</li></ul>,03/01/2026
JOB_0175,  Data Analyst ,TechCorp,Up to $117k,<p>Looking for a Data Analyst at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with SQL</li><li>Experience with Machine Learning</li></ul>,03/10/2026
JOB_0176,Lead Analytics,DataInc,Up to $126k,<p>Looking for a Lead Analytics at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with SQL</li></ul>,01/11/2026
JOB_0177,Sr. Data Analyst,StartupX,,<p>Looking for a Sr. Data Analyst at StartupX.</p> <ul><li>Experience with Python</li><li>Experience with Tableau</li><li>Experience with AWS</li></ul>,
JOB_0178,  Data Analyst ,DataInc,Up to $143k,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with Machine Learning</li><li>Experience with GCP</li></ul>,03/12/2026
JOB_0179,Jr Data Analst ,Enterprise Solutions,Up to $146k,<p>Looking for a Jr Data Analst at Enterprise Solutions.</p> <ul><li>Experience with Excel</li><li>Experience with Tableau</li></ul>,03/15/2026
JOB_0180,DATA ANALYST - SQL,Enterprise Solutions,Up to $117k,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Excel</li></ul>,01/24/2026
JOB_0181,data scientist,QuickHyre,64225-121031,<p>Looking for a data scientist at QuickHyre.</p> <ul><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Python</li></ul>,04/11/2026
JOB_0182,Lead Analytics,QuickHyre,,<p>Looking for a Lead Analytics at QuickHyre.</p> <ul><li>Experience with SQL</li><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,03/05/2026
JOB_0183,data scientist,DataInc,,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with Python</li></ul>,
JOB_0184,  Data Analyst ,QuickHyre,70893-95443,<p>Looking for a Data Analyst at QuickHyre.</p> <ul><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with AWS</li></ul>,01/16/2026
JOB_0185,Jr Data Analst ,StartupX,Up to $130k,<p>Looking for a Jr Data Analst at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with AWS</li></ul>,01/20/2026
JOB_0186,lead analytics,TechCorp,,<p>Looking for a lead analytics at TechCorp.</p> <ul><li>Experience with AWS</li><li>Experience with SQL</li></ul>,03/30/2026
JOB_0187,Jr Data Analst ,DataInc,Up to $125k,<p>Looking for a Jr Data Analst at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with SQL</li><li>Experience with AWS</li></ul>,03/21/2026
JOB_0188,  Data Analyst ,TechCorp,$88k - $104k,<p>Looking for a Data Analyst at TechCorp.</p> <ul><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,01/22/2026
JOB_0189,Jr Data Analst ,DataInc,82645-108367,<p>Looking for a Jr Data Analst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with Python</li><li>Experience with AWS</li><li>Experience with Power BI</li></ul>,03/30/2026
JOB_0190,  Data Analyst ,TechCorp,Up to $112k,<p>Looking for a Data Analyst at TechCorp.</p> <ul><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,01/04/2026
JOB_0191,Sr. Data Analyst,TechCorp,,<p>Looking for a Sr. Data Analyst at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with Tableau</li><li>Experience with Python</li></ul>,01/23/2026
JOB_0192,data scientist,DataInc,$83k - $114k,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Power BI</li><li>Experience with Machine Learning</li></ul>,01/03/2026
JOB_0193,Sr. Data Analyst,DataInc,Up to $143k,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with SQL</li></ul>,03/19/2026
JOB_0194,Jr Data Analst ,Enterprise Solutions,Up to $148k,<p>Looking for a Jr Data Analst at Enterprise Solutions.</p> <ul><li>Experience with GCP</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li><li>Experience with AWS</li><li>Experience with SQL</li></ul>,
JOB_0195,DATA ANALYST - SQL,Enterprise Solutions,Up to $135k,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with Excel</li><li>Experience with SQL</li><li>Experience with Machine Learning</li></ul>,02/06/2026
